id,Title,Category,Active,subtitle,articles,description,Created on
10514,Democratic Republic of the Congo,country,True,Timeline,"DRC nurses strike,Pende rebellion,Congo coup,Belgian human zoo,Patrice Lumumba executed,Congo miners strike,Kananga mutiny,Tenke Fungurume miners strike,Congolese Independence,Congo Free State",,19/07/2022 19:53
10515,1960 Congo coup,topic,True,Timeline,"Congo coup,Patrice Lumumba executed",,19/07/2022 19:53
10517,AIDS Coalition to Unleash Power,organisation,True,Timeline,"ACT UP protest at Stock Exchange,Marsha P Johnson born,Marsha P Johnson found dead",,19/07/2022 19:54
10518,HIV,topic,True,Timeline,ACT UP protest at Stock Exchange,,19/07/2022 19:54
10519,Sue Richardson,person,True,Timeline,Sue Richardson dies,,19/07/2022 19:54
10520,Portsmouth,city_area,True,Timeline,"Spithead mutiny,Spithead mutiny wins improvements",,19/07/2022 19:54
10521,Joseph Dietzgen,person,True,Timeline,"Joseph Dietzgen died,Joseph Dietzgen born",,19/07/2022 19:54
10522,Jane Street,person,True,Timeline,Domestic Workers' Union formed,,19/07/2022 19:54
10523,Domestic Workers' Industrial Union,organisation,True,Timeline,Domestic Workers' Union formed,,19/07/2022 19:54
10524,William Green,person,True,Timeline,AFL stops Akron rubber strike,,19/07/2022 19:55
10525,Takahagi,city_area,True,Timeline,"Takahagi miners win,Takahagi mines occupied",,19/07/2022 19:55
10526,Cesar Chavez,person,True,Timeline,"United Farm Workers strike,United Farm Workers striker murdered,Mexican-American workers join Delano grape strike,Salad Bowl strike,UFW wins Salad Bowl strike,United Farm Workers win second jurisdiction strike against Teamsters,United Farm Workers office bombed,Delano grape strike",,19/07/2022 19:55
10527,Coachella Valley,city_area,True,Timeline,United Farm Workers strike,,19/07/2022 19:55
10528,San Joaquin Valley,city_area,True,Timeline,United Farm Workers strike,,19/07/2022 19:55
10529,Tiananmen Square,topic,True,Timeline,Tiananmen Square uprising,,19/07/2022 19:55
10530,Liverpool Football Club,topic,True,Timeline,"Hillsborough disaster,Robbie Fowler fined for solidarity",,19/07/2022 19:56
10531,Hillsborough,topic,True,Timeline,Hillsborough disaster,,19/07/2022 19:56
10532,Teresa Rebull,person,True,Timeline,"Teresa Rebull dies,Teresa Rebull",,19/07/2022 19:56
10533,deahts,topic,True,Timeline,"Teresa Rebull dies,Haneda airport riot",,19/07/2022 19:56
10534,Walter Crane,person,True,Timeline,Walter Crane born,,19/07/2022 19:56
10535,John Sutcliffe,person,True,Timeline,Liverpool strikers shot,,19/07/2022 19:56
10536,Michael Prendergast,person,True,Timeline,Liverpool strikers shot,,19/07/2022 19:56
10537,William Martin Murphy,person,True,Timeline,William Martin Murphy sacks workers,,19/07/2022 19:56
10538,Ricardo Flores Magón,person,True,Timeline,"Ricardo Flores Magon imprisoned,Ricardo Flores Magón born,Ricardo Flores Magón dies,Regeneracion first published,Anarchists liberate Tijuana",,19/07/2022 19:57
10539,Partido Liberal Mexicano,organisation,True,Timeline,"Ricardo Flores Magon imprisoned,Ricardo Flores Magón born,Margarita Ortega arrested,Sara Estela Ramírez dies,Ricardo Flores Magón dies,Margarita Ortega executed,Mexican Liberal Party manifesto,Tijuana Revolt,Arizona rangers raid PLM,Regeneracion first published,Elisa Acuña Rossetti born,Anarchists liberate Tijuana",,19/07/2022 19:57
10540,McNeil Island,city_area,True,Timeline,Ricardo Flores Magon imprisoned,,19/07/2022 19:57
10542,Indian independece,topic,True,Timeline,Indian Independence,,19/07/2022 19:57
10543,Robert F. Williams,person,True,Timeline,Monroe NAACP demands,,19/07/2022 19:57
10544,Monroe,city_area,True,Timeline,"Monroe NAACP demands,Huey P Newton born",,19/07/2022 19:57
10545,Huey P. Newton,person,True,Timeline,"Huey Newton 'Revolutionary Intercommunalism' speech,Huey Newton intersectional letter,Black Panther Party founded,Huey P Newton born,California Capitol Panthers protest,Huey P. Newton shootout w/police,Panther newspaper pig front cover",,19/07/2022 19:57
10546,Bahrainian independence,topic,True,Timeline,Bahrain independence,,19/07/2022 19:57
10547,Dalit Panthers,organisation,True,Timeline of stories about the Dalit Panthers organisation in India,"Dalit Panthers protest,Dalit Panthers founded",,19/07/2022 19:58
10548,Mumbai,city_area,True,Timeline,"Dalit Panthers protest,Dutta Samant assassinated,Royal Indian Navy mutiny,Mumbai textile strike,MPT Acharya dies,Dalit Panthers founded,Maurice Brinton born",,19/07/2022 19:58
10549,caste,topic,True,Timeline,"Dalit Panthers protest,Dalit Panthers founded",,19/07/2022 19:58
10550,Dalits,topic,True,Timeline,"Dalit Panthers protest,Mahad Satyagraha,Dalit Panthers founded",,19/07/2022 19:58
10551,Tȟatȟáŋka Íyotake,person,True,Timeline,Sitting Bull killed,,19/07/2022 19:58
10552,James McLauchlan,person,True,Timeline,Sitting Bull killed,,19/07/2022 19:58
10553,Standing Rock Indian Reservation,city_area,True,Timeline,Sitting Bull killed,,19/07/2022 19:58
10554,South Dakota,city_area,True,Timeline,"Sitting Bull killed,Washington high school student strike,Wounded Knee occupation,Wounded Knee massacre,Zitkála-Šá born",,19/07/2022 19:58
10555,Hunkpapa,topic,True,Timeline,Sitting Bull killed,,19/07/2022 19:58
10556,Mary Brooksbank,person,True,Timeline,"Mary Brooksbank,Mary Brooksbank dies",,19/07/2022 19:58
10557,Working Women Guild,organisation,True,Timeline,"Mary Brooksbank,Mary Brooksbank dies",,19/07/2022 19:58
10559,Federación Obrera Regional del Perú,organisation,True,Timeline,FORP assembly,,19/07/2022 19:58
10560,Dario Fo,person,True,Timeline,Giuseppe Pinelli murdered,,19/07/2022 19:58
10561,Brigate Bruzzi Malatesta,organisation,True,Timeline,Giuseppe Pinelli murdered,,19/07/2022 19:58
10562,Circolo anarchico Ponte della Ghisolfa,organisation,True,Timeline,Giuseppe Pinelli murdered,,19/07/2022 19:58
10563,Shadrach Minkins,person,True,Timeline,The Rescue of Frederick Jenkins,,19/07/2022 19:59
10564,Boston,city_area,True,Timeline,"Boston International Women's Day,Huey Newton 'Revolutionary Intercommunalism' speech,The Rescue of Frederick Jenkins,New England shoemakers strike,Sacco and Vanzetti executed,Boston coffee riot,Irish people kidnapped,Boston Police Strike,504 sit-in",,19/07/2022 19:59
10565,Pepita Grau,person,True,Timeline,Pepita Grau born,,19/07/2022 19:59
10566,Man Power Citizens' Association,organisation,True,Timeline,"Plantation Leonora strike grows,Plantation Leonora massacre,Plantation Leonora dispute ends",,19/07/2022 19:59
10567,Rochdale,city_area,True,Timeline,"BNP disrupted by anti-fascists,BNP election rally disrupted,Rochdale town hall protest",,19/07/2022 19:59
10568,Frank Valdes,person,True,Timeline,"Frank Valdes' killers acquitted,Frank Valdes murdered",,19/07/2022 20:00
10569,Miami,city_area,True,Timeline,"Frank Valdes' killers acquitted,Frank Valdes murdered,Pontiac's war meeting,Wynwood riot,Rose Pesotta dies",,19/07/2022 20:00
10570,Thomas Hickey,person,True,Timeline,Redfern riots,,19/07/2022 20:00
10571,New South Wales Police Force,organisation,True,Timeline,Redfern riots,,19/07/2022 20:00
10572,Australian Federal Police,organisation,True,Timeline,Redfern riots,,19/07/2022 20:00
10573,Redfern,city_area,True,Timeline,Redfern riots,,19/07/2022 20:00
10574,Eleftherotypia,topic,True,Timeline,Eleftherotypia workers' newspaper,,19/07/2022 20:00
10575,Pierre-Joseph Proudhon,person,True,Timeline,Pierre-Joseph Proudhon born,,19/07/2022 20:00
10576,Besancon,city_area,True,Timeline,Pierre-Joseph Proudhon born,,19/07/2022 20:00
10577,Viscount Rothemere,person,True,Timeline,Daily Mail Blackshirts article,,19/07/2022 20:01
10578,nightclubs,topic,True,Timeline,"Scala firebombing,Opening of the Cabaret Voltaire Nightclub",,19/07/2022 20:01
10580,John Ball,person,True,Timeline,"John Ball executed,Murder of Wat Tyler,Peasants' revolt begins",,19/07/2022 20:01
10581,St Albans,city_area,True,Timeline,John Ball executed,,19/07/2022 20:02
10582,Hertfordshire,city_area,True,Timeline,"John Ball executed,Star Wars filming disrupted by tea breaks",,19/07/2022 20:02
10583,Peasants' Revolt,topic,True,Timeline,"Priory of St John burned,Revolting peasants take Tower of London,John Ball executed,Murder of Wat Tyler,Peasants' revolt begins",,19/07/2022 20:02
10584,Christinary,topic,True,Timeline,John Ball executed,,19/07/2022 20:02
10585,Arbeiter Fraynd,organisation,True,Timeline,Der Arbeiter Fraynd,,19/07/2022 20:02
10586,Whitechapel,city_area,True,Timeline,"Der Arbeiter Fraynd,First Yom Kippur ball held in London,Altab Ali murdered by racists,The Battle of Cable Street",,19/07/2022 20:02
10587,Cheltenham,city_area,True,Timeline,The Leckhampton Stalwarts,,19/07/2022 20:02
10588,Qiu Jin,person,True,Timeline,"Qiu Jin executed,Qiu Jin",,19/07/2022 20:02
10589,Shinyan,city_area,True,Timeline,Qiu Jin executed,,19/07/2022 20:02
10590,Vienna,city_area,True,Timeline,"July Revolt of 1927,Etta Federn",,19/07/2022 20:02
10591,Raymond Albert Steele,person,True,Timeline,Raymond Albert Steele killed,,19/07/2022 20:02
10592,Brunete,city_area,True,Timeline,"Raymond Albert Steele killed,Gerda Taro dies",,19/07/2022 20:02
10593,British Armed Forces,organisation,True,Timeline,Gruinard island anthrax bomb,,19/07/2022 20:03
10594,Gruinard Island,city_area,True,Timeline,Gruinard island anthrax bomb,,19/07/2022 20:03
10595,biological warfare,topic,True,Timeline,"Gruinard island anthrax bomb,Fishermen exposed to plague,Smallpox weaponised,Tube germ warfare experiment,Operation Sea Spray,Pontiac's war meeting,Japanese plague attack,Colonial germ warfare,Pontiac's war begins",,19/07/2022 20:03
10596,Xavier Asquith,person,True,Timeline,British Rail scraps colour bar,,19/07/2022 20:03
10597,British Rail,topic,True,Timeline,British Rail scraps colour bar,,19/07/2022 20:03
10598,Petra Schelm,person,True,Timeline,Petra Schelm killed by police,,19/07/2022 20:03
10599,Rote Armee Fraktion,organisation,True,Timeline,"Petra Schelm killed by police,Martin Schleyer killed,RAF blows up prison,Sartre visits RAF prisoners,Martin Schleyer kidnapped by RAF,Ulrike Meinhof found dead",,19/07/2022 20:03
10600,Hamburg,city_area,True,Timeline,"Petra Schelm killed by police,Hans Westermann,Altona bloody Sunday,Hamburg under workers' control,Hamburg massacre,G20 riots continue",,19/07/2022 20:03
10601,Eva Schulze-Knabe,person,True,Timeline,Eva Schulze-Knabe dies,,19/07/2022 20:03
10602,Dresden,city_area,True,Timeline,"Eva Schulze-Knabe dies,Final Publication of 'Syndikalist'",,19/07/2022 20:03
10603,Daryl Clarke,person,True,Timeline,Ever-Sure textile strikers marry,,19/07/2022 20:03
10604,Cheryl Clarke,person,True,Timeline,Ever-Sure textile strikers marry,,19/07/2022 20:03
10605,Ever-Sure,topic,True,Timeline,Ever-Sure textile strikers marry,,19/07/2022 20:04
10606,Jack Straw,person,True,Timeline,Murder of Wat Tyler,,19/07/2022 20:04
10607,Liberto Sarrau Royes,person,True,Timeline,Liberto Sarrau Royes born,,19/07/2022 20:04
10608,Fraga,city_area,True,Timeline,Liberto Sarrau Royes born,,19/07/2022 20:04
10609,gurrillas,topic,True,Timeline,"Liberto Sarrau Royes born,Assata Shakur born",,19/07/2022 20:04
10610,Andres Nin,person,True,Timeline,"Hotel Falcon raided,POUM outlawed,Andreu Nin born",,19/07/2022 20:04
10611,Jesus Hernández,person,True,Timeline,Hotel Falcon raided,,19/07/2022 20:04
10612,Michiko Kanba,person,True,Timeline,Michiko Kanba killed by police,,19/07/2022 20:04
10613,Kyо̄sanshugisha Dо̄mei,organisation,True,Timeline,Michiko Kanba killed by police,,19/07/2022 20:05
10614,Anpo campaign,topic,True,Timeline,"Michiko Kanba killed by police,Japan Anpo protest,Tokyo Anpo protest",,19/07/2022 20:05
10615,Abdurrahman Bozkurt,person,True,Timeline,15-16 June workers resistance,,19/07/2022 20:05
10616,Yaşar Yıldırım,person,True,Timeline,15-16 June workers resistance,,19/07/2022 20:05
10617,Mehmet Gıdak,person,True,Timeline,15-16 June workers resistance,,19/07/2022 20:05
10618,Mustafa Baylan,person,True,Timeline,15-16 June workers resistance,,19/07/2022 20:05
10619,Türkiye İşçi Sendikaları Konfederasyonu,organisation,True,Timeline,15-16 June workers resistance,,19/07/2022 20:05
10620,Kevin Gately,person,True,Timeline,Police kill Kevin Gately,,19/07/2022 20:05
10621,International Marxist Group,organisation,True,Timeline,Police kill Kevin Gately,,19/07/2022 20:05
10622,Warwick University,topic,True,Timeline,Police kill Kevin Gately,,19/07/2022 20:05
10623,Service Employees International Union,organisation,True,Timeline,"Battle of Century City,Lusty Lady Club workers organise,San Francisco transit strike 1997",,19/07/2022 20:05
10625,Albert Foster,person,True,Timeline,Peckham Anarchist-Communist Meeting Attacked By Fascists and Police,,19/07/2022 20:06
10626,Peckham Anarchist-Communist Group,organisation,True,Timeline,Peckham Anarchist-Communist Meeting Attacked By Fascists and Police,,19/07/2022 20:06
10627,Peckham,city_area,True,Timeline,Peckham Anarchist-Communist Meeting Attacked By Fascists and Police,,19/07/2022 20:06
10628,Rochester,city_area,True,Timeline,"Rochester workers protest,Rochester media denounces women anarchists,Rochester mass sackings,Rochester clothing strike,Mass arrests in Rochester,Rochester general strike begins,Rochester general strike ends,Ida Breiman shot dead,""Frederick Douglass """"fourth of July"""" speech""",,19/07/2022 20:06
10629,Rochester Democrat and Chronicle,topic,True,Timeline,Rochester media denounces women anarchists,,19/07/2022 20:06
10630,Nicholas II of Russia,person,True,Timeline,"Tsar Nicholas II abdicates,Tsar's October Manifesto",,19/07/2022 20:06
10631,Pskov,city_area,True,Timeline,Tsar Nicholas II abdicates,,19/07/2022 20:06
10632,Saad Zaghlul,person,True,Timeline,Egyptian women protest against the British,,19/07/2022 20:06
10633,1919 Egyptian revolution,topic,True,Timeline,Egyptian women protest against the British,,19/07/2022 20:06
10634,Minju Dang,organisation,True,Timeline,Masan electoral protests,,19/07/2022 20:06
10635,Morris Beresin,person,True,Timeline,Morris Berezin died,,19/07/2022 20:07
10636,Anarchist Red Cross,organisation,True,Timeline,Morris Berezin died,,19/07/2022 20:07
10637,Union of Russian Workers,organisation,True,Timeline,"Morris Berezin died,Start of first Palmer raids,Goldman and Berkman deported,Lazar Lipotkin born",,19/07/2022 20:07
10638,Freie Arbeiter Stimme,organisation,True,Timeline,"Morris Berezin died,David Edelstadt dies",,19/07/2022 20:07
10639,Walpole,city_area,True,Timeline,Inmates Take Control of Walpole Prison,,19/07/2022 20:07
10640,Rebecca West,person,True,Timeline,"Rebecca West dies,Rebecca West",,19/07/2022 20:07
10641,Committee to Aid Homeless Spanish Women and Children,organisation,True,Timeline,"Rebecca West dies,Rebecca West",,19/07/2022 20:07
10642,The Freewoman,topic,True,Timeline,"Rebecca West dies,Rebecca West",,19/07/2022 20:07
10643,José Sarney,person,True,Timeline,Brazil elects first civilian president after 21 years,,19/07/2022 20:07
10644,Tancredo Neves,person,True,Timeline,Brazil elects first civilian president after 21 years,,19/07/2022 20:07
10645,Movimento Democrático Brasileiro,organisation,True,Timeline,Brazil elects first civilian president after 21 years,,19/07/2022 20:07
10646,Thomas Müntzer,person,True,Timeline,German Peasant War ends in defeat,,19/07/2022 20:07
10647,Frankenhausen,city_area,True,Timeline,German Peasant War ends in defeat,,19/07/2022 20:07
10649,National Union of the Working Classes,organisation,True,Timeline,Police killing verdict,,19/07/2022 20:08
10650,Kurt Hiller,person,True,Timeline,First LGBT+ rights group formed,,19/07/2022 20:08
10651,Leo Tolstoy,person,True,Timeline,"First LGBT+ rights group formed,Leo Tolstoy dies,Leo Tolstoy,Kingdom of God Is Within You published",,19/07/2022 20:08
10652,Wissenschaftlich-humanitäres Komitee,organisation,True,Timeline,First LGBT+ rights group formed,,19/07/2022 20:08
10653,Ben Reitman,person,True,Timeline,Ben Reitman tortured in San Diego,,19/07/2022 20:08
10654,One Big Union,organisation,True,Timeline,"Winnipeg General Strike,Drumheller miners strike",,19/07/2022 20:08
10655,Winnipeg,city_area,True,Timeline,"Winnipeg General Strike,Bloody Saturday",,19/07/2022 20:08
10656,Manitoba,city_area,True,Timeline,"Winnipeg General Strike,Bloody Saturday,Two-Spirit adopted by Indigenous LGBT+ People",,19/07/2022 20:08
10657,Winnipeg general strike,topic,True,Timeline,Winnipeg General Strike,,19/07/2022 20:08
10658,Utah Phillips,person,True,Timeline,"Utah Phillips born,Utah Phillips dies",,19/07/2022 20:08
10659,Pyrenees,city_area,True,Timeline,Dolors Prat escapes,,19/07/2022 20:08
10660,Narodnooslobodilačka vojska,organisation,True,Timeline,"Battle of Sutjeska,Battle of Leskoviku",,19/07/2022 20:09
10661,Phillip Lafayette Gibbs,person,True,Timeline,Jackson State massacre,,19/07/2022 20:09
10662,James Earl Green,person,True,Timeline,Jackson State massacre,,19/07/2022 20:09
10663,Jackson State University,topic,True,Timeline,Jackson State massacre,,19/07/2022 20:09
10664,Nakba,topic,True,Timeline,"Harun Ar-Rashid Villa built,Bombing of Bayt Jibrin,First Nakba commemoration,British mandate ends in Palestine,Ethnic cleansing of Huj,Karmi home stolen,Deir Yassin massacre,Al-Dawayima massacre,Najd ethnically cleansed,Tantura massacre",,19/07/2022 20:10
10665,1948 Arab–Israeli War,topic,True,Timeline,"Harun Ar-Rashid Villa built,Bombing of Bayt Jibrin,First Nakba commemoration,British mandate ends in Palestine,Ethnic cleansing of Huj,Karmi home stolen,Deir Yassin massacre,Al-Dawayima massacre,Najd ethnically cleansed,Semiramis Hotel bombing,Tantura massacre",,19/07/2022 20:10
